,Unnamed: 0,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
5736,13618,6025 RIVER CHASE CIR NW,6/2/22,"$1,050,000.00 ",1050000,262.5,4000,1975,"6025 RIVER CHASE CIR NW Fulton County, GA","6025%20RIVER%20CHASE%20CIR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/6025%20RIVER%20CHASE%20CIR%20NW%20Fulton%20County,%20GA",33.9205019,-84.4264164
5737,13619,200 REDDING RIDGE,6/2/22,"$411,500.00 ",411500,115.8502252,3552,2006,"200 REDDING RIDGE Fulton County, GA","200%20REDDING%20RIDGE%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20REDDING%20RIDGE%20Fulton%20County,%20GA",33.6665427,-84.6210741
5738,13620,956 CARDOVA DR NE,6/2/22,"$500,000.00 ",500000,392.1568627,1275,1950,"956 CARDOVA DR NE Fulton County, GA","956%20CARDOVA%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/956%20CARDOVA%20DR%20NE%20Fulton%20County,%20GA",33.8169218,-84.3564959
5739,13621,25103 PLANTATION DR NE,6/2/22,"$280,000.00 ",280000,228.7581699,1224,1983,"25103 PLANTATION DR NE Fulton County, GA","25103%20PLANTATION%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/25103%20PLANTATION%20DR%20NE%20Fulton%20County,%20GA",33.8369772,-84.3557529
5740,13622,484 THE NORTH CHACE # 6 L,6/2/22,"$340,000.00 ",340000,157.4074074,2160,1979,"484 THE NORTH CHACE # 6 L Fulton County, GA","484%20THE%20NORTH%20CHACE%20#%206%20L%20Fulton%20County,%20GA","https://www.google.com/maps/search/484%20THE%20NORTH%20CHACE%20#%206%20L%20Fulton%20County,%20GA",33.9277198,-84.3614019
5741,13623,1040 CELEBRATION DR,6/2/22,"$800,000.00 ",800000,232.8966521,3435,2015,"1040 CELEBRATION DR Fulton County, GA","1040%20CELEBRATION%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1040%20CELEBRATION%20DR%20Fulton%20County,%20GA",34.0072805,-84.2968532
5742,13624,44 HEMINGBROUGH WAY,6/2/22,"$520,000.00 ",520000,151.8691589,3424,2001,"44 HEMINGBROUGH WAY Fulton County, GA","44%20HEMINGBROUGH%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/44%20HEMINGBROUGH%20WAY%20Fulton%20County,%20GA",34.0254385,-84.2677554
5743,13625,3579 OAKSHIRE WAY,6/2/22,"$284,000.00 ",284000,90.38828771,3142,2006,"3579 OAKSHIRE WAY Fulton County, GA","3579%20OAKSHIRE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/3579%20OAKSHIRE%20WAY%20Fulton%20County,%20GA",33.6573712,-84.3515554
5744,13626,964 DEKALB AVE NE # 110,6/2/22,"$353,000.00 ",353000,416.2735849,848,2006,"964 DEKALB AVE NE # 110 Fulton County, GA","964%20DEKALB%20AVE%20NE%20#%20110%20Fulton%20County,%20GA","https://www.google.com/maps/search/964%20DEKALB%20AVE%20NE%20#%20110%20Fulton%20County,%20GA",33.7557564,-84.3559693
5745,13627,557 SEAL PL NE,6/2/22,"$1,040,000.00 ",1040000,525.5179384,1979,1920,"557 SEAL PL NE Fulton County, GA","557%20SEAL%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/557%20SEAL%20PL%20NE%20Fulton%20County,%20GA",33.7779169,-84.3686286
5746,13628,788 WEST MARIETTA ST NW UNIT 1705,6/2/22,"$725,400.00 ",725400,539.330855,1345,2020,"788 WEST MARIETTA ST NW UNIT 1705 Fulton County, GA","788%20WEST%20MARIETTA%20ST%20NW%20UNIT%201705%20Fulton%20County,%20GA","https://www.google.com/maps/search/788%20WEST%20MARIETTA%20ST%20NW%20UNIT%201705%20Fulton%20County,%20GA",33.7798962,-84.4134852
5747,13629,7107 WINDRUSH LN,6/2/22,"$435,000.00 ",435000,322.2222222,1350,1999,"7107 WINDRUSH LN Fulton County, GA","7107%20WINDRUSH%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/7107%20WINDRUSH%20LN%20Fulton%20County,%20GA",34.0893369,-84.2951115
2518,10400,540 CENT OLYMPIC PARK DR,5/31/22,"$755,000.00 ",755000,367.9337232,2052,2006,"540 CENT OLYMPIC PARK DR Fulton County, GA","540%20CENT%20OLYMPIC%20PARK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/540%20CENT%20OLYMPIC%20PARK%20DR%20Fulton%20County,%20GA",33.76923665,-84.39253293
5749,13631,5618 UNION POINTE DR,6/2/22,"$252,000.00 ",252000,153.2846715,1644,2007,"5618 UNION POINTE DR Fulton County, GA","5618%20UNION%20POINTE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5618%20UNION%20POINTE%20DR%20Fulton%20County,%20GA",33.5877886,-84.5682364
5750,13632,1776 DODSON DR SW,6/1/22,"$369,900.00 ",369900,248.4217596,1489,1955,"1776 DODSON DR SW Fulton County, GA","1776%20DODSON%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1776%20DODSON%20DR%20SW%20Fulton%20County,%20GA",33.706704,-84.475895
5751,13633,800 CLIFTON SPRINGS CLOSE,6/1/22,"$485,000.00 ",485000,112.5290023,4310,2013,"800 CLIFTON SPRINGS CLOSE Fulton County, GA","800%20CLIFTON%20SPRINGS%20CLOSE%20Fulton%20County,%20GA","https://www.google.com/maps/search/800%20CLIFTON%20SPRINGS%20CLOSE%20Fulton%20County,%20GA",33.6571113,-84.5806193
5752,13634,1101 JUNIPER ST NE # 1122,6/1/22,"$305,000.00 ",305000,399.2146597,764,1999,"1101 JUNIPER ST NE # 1122 Fulton County, GA","1101%20JUNIPER%20ST%20NE%20#%201122%20Fulton%20County,%20GA","https://www.google.com/maps/search/1101%20JUNIPER%20ST%20NE%20#%201122%20Fulton%20County,%20GA",33.7846055,-84.3818438
5753,13635,245 RIVER NORTH DR,6/1/22,"$1,605,500.00 ",1605500,361.762055,4438,1968,"245 RIVER NORTH DR Fulton County, GA","245%20RIVER%20NORTH%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/245%20RIVER%20NORTH%20DR%20Fulton%20County,%20GA",33.9527999,-84.3931132
5754,13636,986 CARR ST NW,6/1/22,"$495,000.00 ",495000,350.5665722,1412,1931,"986 CARR ST NW Fulton County, GA","986%20CARR%20ST%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/986%20CARR%20ST%20NW%20Fulton%20County,%20GA",33.7819866,-84.4263138
5755,13637,402 DEFOORS MILL DR NW,6/1/22,"$405,000.00 ",405000,227.0179372,1784,1980,"402 DEFOORS MILL DR NW Fulton County, GA","402%20DEFOORS%20MILL%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/402%20DEFOORS%20MILL%20DR%20NW%20Fulton%20County,%20GA",33.8134425,-84.4272797
5756,13638,3777 PACES FERRY RD NW,6/1/22,"$3,200,000.00 ",3200000,497.6671851,6430,1931,"3777 PACES FERRY RD NW Fulton County, GA","3777%20PACES%20FERRY%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3777%20PACES%20FERRY%20RD%20NW%20Fulton%20County,%20GA",33.8563024,-84.440364
5757,13639,4629 CREEKSIDE COVE,6/1/22,"$400,000.00 ",400000,180.6684734,2214,2005,"4629 CREEKSIDE COVE Fulton County, GA","4629%20CREEKSIDE%20COVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4629%20CREEKSIDE%20COVE%20Fulton%20County,%20GA",33.631603,-84.540659
5758,13640,435 ROBIN CT,6/1/22,"$463,000.00 ",463000,255.2370452,1814,1975,"435 ROBIN CT Fulton County, GA","435%20ROBIN%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/435%20ROBIN%20CT%20Fulton%20County,%20GA",34.0469188,-84.3484313
5759,13641,5705 FALLING WATER TER,6/1/22,"$395,000.00 ",395000,240.5602923,1642,2001,"5705 FALLING WATER TER Fulton County, GA","5705%20FALLING%20WATER%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/5705%20FALLING%20WATER%20TER%20Fulton%20County,%20GA",34.0482728,-84.330627
5760,13642,2765 ROXBURGH DR,6/1/22,"$590,000.00 ",590000,222.6415094,2650,1980,"2765 ROXBURGH DR Fulton County, GA","2765%20ROXBURGH%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2765%20ROXBURGH%20DR%20Fulton%20County,%20GA",34.0343833,-84.2802599
5761,13643,6340 POLAR FOX CT,6/1/22,"$354,700.00 ",354700,108.6703431,3264,2005,"6340 POLAR FOX CT Fulton County, GA","6340%20POLAR%20FOX%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/6340%20POLAR%20FOX%20CT%20Fulton%20County,%20GA",33.581311,-84.462565
5762,13644,978 BRUCE CIR SE,6/1/22,"$380,000.00 ",380000,291.858679,1302,2000,"978 BRUCE CIR SE Fulton County, GA","978%20BRUCE%20CIR%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/978%20BRUCE%20CIR%20SE%20Fulton%20County,%20GA",33.7162591,-84.356536
5763,13645,675 EDGEWOOD AVE NE,6/1/22,"$860,000.00 ",860000,383.9285714,2240,2007,"675 EDGEWOOD AVE NE Fulton County, GA","675%20EDGEWOOD%20AVE%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/675%20EDGEWOOD%20AVE%20NE%20Fulton%20County,%20GA",33.7541485,-84.3645288
5764,13646,480 JOHN WESLEY DOBBS AVE UNIT 429,6/1/22,"$280,000.00 ",280000,352.2012579,795,2008,"480 JOHN WESLEY DOBBS AVE UNIT 429 Fulton County, GA","480%20JOHN%20WESLEY%20DOBBS%20AVE%20UNIT%20429%20Fulton%20County,%20GA","https://www.google.com/maps/search/480%20JOHN%20WESLEY%20DOBBS%20AVE%20UNIT%20429%20Fulton%20County,%20GA",33.7597997,-84.3709929
5765,13647,566 FRASER ST SE,6/1/22,"$425,000.00 ",425000,267.2955975,1590,2003,"566 FRASER ST SE Fulton County, GA","566%20FRASER%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/566%20FRASER%20ST%20SE%20Fulton%20County,%20GA",33.7389118,-84.3861111
5766,13648,1195 MILTON TER SE # 1207,6/1/22,"$225,000.00 ",225000,329.4289898,683,2006,"1195 MILTON TER SE # 1207 Fulton County, GA","1195%20MILTON%20TER%20SE%20#%201207%20Fulton%20County,%20GA","https://www.google.com/maps/search/1195%20MILTON%20TER%20SE%20#%201207%20Fulton%20County,%20GA",33.722899,-84.380252
5767,13649,1350 ELIZABETH AVE SW,6/1/22,"$575,000.00 ",575000,452.7559055,1270,1950,"1350 ELIZABETH AVE SW Fulton County, GA","1350%20ELIZABETH%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1350%20ELIZABETH%20AVE%20SW%20Fulton%20County,%20GA",33.7175739,-84.4352776
5768,13650,2842 DELOWE DR,6/1/22,"$230,000.00 ",230000,210.6227106,1092,1954,"2842 DELOWE DR Fulton County, GA","2842%20DELOWE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2842%20DELOWE%20DR%20Fulton%20County,%20GA",33.6778692,-84.4571993
5769,13651,1020 CATHEDRAL DR,6/1/22,"$700,500.00 ",700500,269.630485,2598,1995,"1020 CATHEDRAL DR Fulton County, GA","1020%20CATHEDRAL%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1020%20CATHEDRAL%20DR%20Fulton%20County,%20GA",34.0836682,-84.3384495
5770,13652,12080 SEASONS TRC,6/1/22,"$482,000.00 ",482000,253.6842105,1900,2005,"12080 SEASONS TRC Fulton County, GA","12080%20SEASONS%20TRC%20Fulton%20County,%20GA","https://www.google.com/maps/search/12080%20SEASONS%20TRC%20Fulton%20County,%20GA",34.0756897,-84.3298351
5771,13653,10995 PINEHIGH DR,6/1/22,"$570,000.00 ",570000,302.5477707,1884,1986,"10995 PINEHIGH DR Fulton County, GA","10995%20PINEHIGH%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/10995%20PINEHIGH%20DR%20Fulton%20County,%20GA",34.0495461,-84.2329633
5772,13654,110 SILK LEAF DR,6/1/22,"$775,000.00 ",775000,236.2804878,3280,1994,"110 SILK LEAF DR Fulton County, GA","110%20SILK%20LEAF%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/110%20SILK%20LEAF%20DR%20Fulton%20County,%20GA",34.0390485,-84.1730429
5773,13655,6340 BELLMOORE PARK LN,6/1/22,"$1,050,000.00 ",1050000,265.9574468,3948,2018,"6340 BELLMOORE PARK LN Fulton County, GA","6340%20BELLMOORE%20PARK%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/6340%20BELLMOORE%20PARK%20LN%20Fulton%20County,%20GA",34.050155,-84.1580637
5774,13656,7067 BELLTOLL CT,6/1/22,"$780,000.00 ",780000,219.5945946,3552,2004,"7067 BELLTOLL CT Fulton County, GA","7067%20BELLTOLL%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/7067%20BELLTOLL%20CT%20Fulton%20County,%20GA",34.0573023,-84.1522035
5775,13657,3107 PEACHTREE RD UNIT 1402,6/1/22,"$2,850,000.00 ",2850000,737.0054306,3867,2019,"3107 PEACHTREE RD UNIT 1402 Fulton County, GA","3107%20PEACHTREE%20RD%20UNIT%201402%20Fulton%20County,%20GA","https://www.google.com/maps/search/3107%20PEACHTREE%20RD%20UNIT%201402%20Fulton%20County,%20GA",33.8399079,-84.3787588
5776,13658,4584 DUDLEY LN NW,6/1/22,"$4,000,000.00 ",4000000,643.3971369,6217,2011,"4584 DUDLEY LN NW Fulton County, GA","4584%20DUDLEY%20LN%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4584%20DUDLEY%20LN%20NW%20Fulton%20County,%20GA",33.880157,-84.3919171
5777,13659,401 SIXTEENTH ST NW # 1171,6/1/22,"$232,500.00 ",232500,310,750,2004,"401 SIXTEENTH ST NW # 1171 Fulton County, GA","401%20SIXTEENTH%20ST%20NW%20#%201171%20Fulton%20County,%20GA","https://www.google.com/maps/search/401%20SIXTEENTH%20ST%20NW%20#%201171%20Fulton%20County,%20GA",33.7889745,-84.4007174
5778,13660,758 SPRINGLAKE LN,6/1/22,"$1,100,000.00 ",1100000,395.1149425,2784,2002,"758 SPRINGLAKE LN Fulton County, GA","758%20SPRINGLAKE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/758%20SPRINGLAKE%20LN%20Fulton%20County,%20GA",33.8106933,-84.4128553
5779,13661,200 RIVER VISTA DR UNIT 639,6/1/22,"$450,000.00 ",450000,294.1176471,1530,2010,"200 RIVER VISTA DR UNIT 639 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20639%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20639%20Fulton%20County,%20GA",33.9011253,-84.4399001
5780,13662,15 KINGS TAVERN PL NW,6/1/22,"$436,900.00 ",436900,280.0641026,1560,1979,"15 KINGS TAVERN PL NW Fulton County, GA","15%20KINGS%20TAVERN%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/15%20KINGS%20TAVERN%20PL%20NW%20Fulton%20County,%20GA",33.8235252,-84.4418611
5781,13663,811 CHARLES BANK AVE,6/1/22,"$520,000.00 ",520000,281.0810811,1850,2005,"811 CHARLES BANK AVE Fulton County, GA","811%20CHARLES%20BANK%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/811%20CHARLES%20BANK%20AVE%20Fulton%20County,%20GA",33.7296106,-84.3638178
5782,13664,400 WEST PEACHTREE ST NW LOT 2506,6/1/22,"$450,000.00 ",450000,418.6046512,1075,2007,"400 WEST PEACHTREE ST NW LOT 2506 Fulton County, GA","400%20WEST%20PEACHTREE%20ST%20NW%20LOT%202506%20Fulton%20County,%20GA","https://www.google.com/maps/search/400%20WEST%20PEACHTREE%20ST%20NW%20LOT%202506%20Fulton%20County,%20GA",33.7651344,-84.3881936
5783,13665,670 BROOKLINE ST SW,6/1/22,"$460,000.00 ",460000,280.6589384,1639,1920,"670 BROOKLINE ST SW Fulton County, GA","670%20BROOKLINE%20ST%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/670%20BROOKLINE%20ST%20SW%20Fulton%20County,%20GA",33.7269297,-84.4094468
5784,13666,870 MAYSON TURNER RD NW LOT 1428,6/1/22,"$135,000.00 ",135000,166.6666667,810,2007,"870 MAYSON TURNER RD NW LOT 1428 Fulton County, GA","870%20MAYSON%20TURNER%20RD%20NW%20LOT%201428%20Fulton%20County,%20GA","https://www.google.com/maps/search/870%20MAYSON%20TURNER%20RD%20NW%20LOT%201428%20Fulton%20County,%20GA",33.7558976,-84.4171059
5785,13667,19 GERTRUDE PL NW,6/1/22,"$440,000.00 ",440000,294.9061662,1492,1940,"19 GERTRUDE PL NW Fulton County, GA","19%20GERTRUDE%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/19%20GERTRUDE%20PL%20NW%20Fulton%20County,%20GA",33.7754147,-84.4441627
5786,13668,796 COMMODORE DR NW,6/1/22,"$290,000.00 ",290000,301.7689906,961,1950,"796 COMMODORE DR NW Fulton County, GA","796%20COMMODORE%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/796%20COMMODORE%20DR%20NW%20Fulton%20County,%20GA",33.7739411,-84.4592386
5787,13669,200 WEATHERLY RUN,6/1/22,"$1,100,000.00 ",1100000,341.7210314,3219,1992,"200 WEATHERLY RUN Fulton County, GA","200%20WEATHERLY%20RUN%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20WEATHERLY%20RUN%20Fulton%20County,%20GA",34.0755317,-84.210421
5788,13670,220 AXWORTH CT,6/1/22,"$1,054,000.00 ",1054000,339.5618557,3104,1988,"220 AXWORTH CT Fulton County, GA","220%20AXWORTH%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/220%20AXWORTH%20CT%20Fulton%20County,%20GA",34.0771038,-84.4139633
5789,13671,780 TRAMOR PL,6/1/22,"$1,800,000.00 ",1800000,230.7692308,7800,2006,"780 TRAMOR PL Fulton County, GA","780%20TRAMOR%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/780%20TRAMOR%20PL%20Fulton%20County,%20GA",34.1154707,-84.3367443
5790,13672,13000 HARRINGTON DR,6/1/22,"$1,355,000.00 ",1355000,328.9633406,4119,1998,"13000 HARRINGTON DR Fulton County, GA","13000%20HARRINGTON%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/13000%20HARRINGTON%20DR%20Fulton%20County,%20GA",34.0986826,-84.3166891
5791,13673,6915 JOHN RIVERS RD,6/1/22,"$418,900.00 ",418900,227.6630435,1840,1988,"6915 JOHN RIVERS RD Fulton County, GA","6915%20JOHN%20RIVERS%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/6915%20JOHN%20RIVERS%20RD%20Fulton%20County,%20GA",33.5687341,-84.6190295
5792,13674,4228 BUTTERNUT PL,6/1/22,"$404,000.00 ",404000,133.8191454,3019,2004,"4228 BUTTERNUT PL Fulton County, GA","4228%20BUTTERNUT%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/4228%20BUTTERNUT%20PL%20Fulton%20County,%20GA",33.6401324,-84.6048792
5793,13675,3530 PIEDMONT RD NE # A 6,6/1/22,"$355,000.00 ",355000,196.3495575,1808,1976,"3530 PIEDMONT RD NE # A 6 Fulton County, GA","3530%20PIEDMONT%20RD%20NE%20#%20A%206%20Fulton%20County,%20GA","https://www.google.com/maps/search/3530%20PIEDMONT%20RD%20NE%20#%20A%206%20Fulton%20County,%20GA",34.3125917,-83.8403439
2698,10580,5503 VILLAGE TRC,5/27/22,"$370,000.00 ",370000,127.4104683,2904,2006,"5503 VILLAGE TRC Fulton County, GA","5503%20VILLAGE%20TRC%20Fulton%20County,%20GA","https://www.google.com/maps/search/5503%20VILLAGE%20TRC%20Fulton%20County,%20GA",33.57182684,-84.5156181
4080,11962,5504 VILLAGE PKWY # 193,5/3/22,"$253,228.00 ",253228,102.273021,2476,2006,"5504 VILLAGE PKWY # 193 Fulton County, GA","5504%20VILLAGE%20PKWY%20#%20193%20Fulton%20County,%20GA","https://www.google.com/maps/search/5504%20VILLAGE%20PKWY%20#%20193%20Fulton%20County,%20GA",33.57182684,-84.5156181
5796,13678,1301 PEACHTREE ST NE UNIT 3B,6/1/22,"$1,675,000.00 ",1675000,677.5889968,2472,2017,"1301 PEACHTREE ST NE UNIT 3B Fulton County, GA","1301%20PEACHTREE%20ST%20NE%20UNIT%203B%20Fulton%20County,%20GA","https://www.google.com/maps/search/1301%20PEACHTREE%20ST%20NE%20UNIT%203B%20Fulton%20County,%20GA",33.7903143,-84.3846328
5797,13679,1075 PEACHTREE WALK A 207,6/1/22,"$375,000.00 ",375000,335.1206434,1119,1996,"1075 PEACHTREE WALK A 207 Fulton County, GA","1075%20PEACHTREE%20WALK%20A%20207%20Fulton%20County,%20GA","https://www.google.com/maps/search/1075%20PEACHTREE%20WALK%20A%20207%20Fulton%20County,%20GA",33.7836461,-84.3859404
4180,12062,5511 ROCK RD,5/2/22,"$246,900.00 ",246900,151.2867647,1632,1986,"5511 ROCK RD Fulton County, GA","5511%20ROCK%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/5511%20ROCK%20RD%20Fulton%20County,%20GA",33.59581552,-84.56191483
5799,13681,275 THIRTEENTH ST NE # 509,6/1/22,"$320,000.00 ",320000,372.0930233,860,2005,"275 THIRTEENTH ST NE # 509 Fulton County, GA","275%20THIRTEENTH%20ST%20NE%20#%20509%20Fulton%20County,%20GA","https://www.google.com/maps/search/275%20THIRTEENTH%20ST%20NE%20#%20509%20Fulton%20County,%20GA",33.7850192,-84.3794623
5224,13106,5555 BUSH RD,6/13/22,"$175,000.00 ",175000,137.6868607,1271,1958,"5555 BUSH RD Fulton County, GA","5555%20BUSH%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/5555%20BUSH%20RD%20Fulton%20County,%20GA",33.60380765,-84.51785726
6078,13960,5566 HIGH POINT RD,11/21/22,"$592,575.00 ",592575,213.9259928,2770,2012,"5566 HIGH POINT RD Fulton County, GA","5566%20HIGH%20POINT%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/5566%20HIGH%20POINT%20RD%20Fulton%20County,%20GA",33.59593146,-84.56120402
5802,13684,2947 MARGARET MITCHELL CT,6/1/22,"$1,000,000.00 ",1000000,414.2502071,2414,1968,"2947 MARGARET MITCHELL CT Fulton County, GA","2947%20MARGARET%20MITCHELL%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/2947%20MARGARET%20MITCHELL%20CT%20Fulton%20County,%20GA",33.8357103,-84.4271549
5803,13685,1581 LIBERTY PKWY 2509,6/1/22,"$382,000.00 ",382000,288.0844646,1326,2005,"1581 LIBERTY PKWY 2509 Fulton County, GA","1581%20LIBERTY%20PKWY%202509%20Fulton%20County,%20GA","https://www.google.com/maps/search/1581%20LIBERTY%20PKWY%202509%20Fulton%20County,%20GA",33.816526,-84.4384487
5804,13686,3823 CROSBY DR NW,6/1/22,"$239,000.00 ",239000,233.1707317,1025,1959,"3823 CROSBY DR NW Fulton County, GA","3823%20CROSBY%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3823%20CROSBY%20DR%20NW%20Fulton%20County,%20GA",33.7726377,-84.5126305
5805,13687,3573 ADKINS RD NW,6/1/22,"$235,000.00 ",235000,174.0740741,1350,1961,"3573 ADKINS RD NW Fulton County, GA","3573%20ADKINS%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/3573%20ADKINS%20RD%20NW%20Fulton%20County,%20GA",33.7717787,-84.5063447
5806,13688,6373 OLMADISON PL,6/1/22,"$241,000.00 ",241000,135.6981982,1776,2019,"6373 OLMADISON PL Fulton County, GA","6373%20OLMADISON%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/6373%20OLMADISON%20PL%20Fulton%20County,%20GA",33.5797417,-84.4667278
5807,13689,813 MC GILL PARK AVE,6/1/22,"$329,900.00 ",329900,226.2688615,1458,1989,"813 MC GILL PARK AVE Fulton County, GA","813%20MC%20GILL%20PARK%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/813%20MC%20GILL%20PARK%20AVE%20Fulton%20County,%20GA",33.762035,-84.3764729
5808,13690,800 PEACHTREE ST # 1102,6/1/22,"$270,000.00 ",270000,348.3870968,775,2001,"800 PEACHTREE ST # 1102 Fulton County, GA","800%20PEACHTREE%20ST%20#%201102%20Fulton%20County,%20GA","https://www.google.com/maps/search/800%20PEACHTREE%20ST%20#%201102%20Fulton%20County,%20GA",33.7762272,-84.3844471
5809,13691,220 RHODESIA AVE SE,6/1/22,"$299,000.00 ",299000,245.8881579,1216,1933,"220 RHODESIA AVE SE Fulton County, GA","220%20RHODESIA%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/220%20RHODESIA%20AVE%20SE%20Fulton%20County,%20GA",33.7074736,-84.3809452
5810,13692,898 OAK ST # 1415,6/1/22,"$225,000.00 ",225000,203.6199095,1105,2006,"898 OAK ST # 1415 Fulton County, GA","898%20OAK%20ST%20#%201415%20Fulton%20County,%20GA","https://www.google.com/maps/search/898%20OAK%20ST%20#%201415%20Fulton%20County,%20GA",33.7394152,-84.4173293
5811,13693,680 GRADY PL SW,6/1/22,"$440,000.00 ",440000,173.2965735,2539,1920,"680 GRADY PL SW Fulton County, GA","680%20GRADY%20PL%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/680%20GRADY%20PL%20SW%20Fulton%20County,%20GA",33.7364727,-84.4263809
5812,13694,925 HAMPTON BLUFF DR,6/1/22,"$975,000.00 ",975000,383.7072019,2541,1995,"925 HAMPTON BLUFF DR Fulton County, GA","925%20HAMPTON%20BLUFF%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/925%20HAMPTON%20BLUFF%20DR%20Fulton%20County,%20GA",34.1545717,-84.324851
5813,13695,2713 ASHLEIGH LN,6/1/22,"$325,000.00 ",325000,237.2262774,1370,2001,"2713 ASHLEIGH LN Fulton County, GA","2713%20ASHLEIGH%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/2713%20ASHLEIGH%20LN%20Fulton%20County,%20GA",34.0901622,-84.27984
5814,13696,865 AUTUMN CLOSE,6/1/22,"$1,050,000.00 ",1050000,244.7552448,4290,2001,"865 AUTUMN CLOSE Fulton County, GA","865%20AUTUMN%20CLOSE%20Fulton%20County,%20GA","https://www.google.com/maps/search/865%20AUTUMN%20CLOSE%20Fulton%20County,%20GA",34.1408843,-84.2601238
5815,13697,260 RIVERMERE WAY,6/1/22,"$2,000,000.00 ",2000000,330.0874732,6059,2006,"260 RIVERMERE WAY Fulton County, GA","260%20RIVERMERE%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/260%20RIVERMERE%20WAY%20Fulton%20County,%20GA",34.0041098,-84.3424144
5816,13698,5729 VILLAGE LOOP,6/1/22,"$349,000.00 ",349000,170.0779727,2052,2004,"5729 VILLAGE LOOP Fulton County, GA","5729%20VILLAGE%20LOOP%20Fulton%20County,%20GA","https://www.google.com/maps/search/5729%20VILLAGE%20LOOP%20Fulton%20County,%20GA",33.6034859,-84.6402076
5817,13699,500 DOT DR,6/1/22,"$300,000.00 ",300000,194.5525292,1542,2017,"500 DOT DR Fulton County, GA","500%20DOT%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/500%20DOT%20DR%20Fulton%20County,%20GA",33.5915976,-84.5267858
