,Address,sale_date,sale_price,salePrice_numeric,price_SF,sq_ft,yr_built,unique_ID,full_address,Address_URL,url,lat,long
914,50 MOUNT VERNON CIR,5/2/23,"$374,000.00 ",374000,252.7027027,1480,1985,50MOUNTVERNONCIR-2023-05-02-374000,"50 MOUNT VERNON CIR Fulton County, GA","50%20MOUNT%20VERNON%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/50%20MOUNT%20VERNON%20CIR%20Fulton%20County,%20GA",33.9368646,-84.3522126
915,160 VILLA MAGNOLIA LN,5/2/23,"$785,000.00 ",785000,392.5,2000,2022,160VILLAMAGNOLIALN-2023-05-02-785000,"160 VILLA MAGNOLIA LN Fulton County, GA","160%20VILLA%20MAGNOLIA%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/160%20VILLA%20MAGNOLIA%20LN%20Fulton%20County,%20GA",34.0679545,-84.3034592
916,3060 PHARR COURT NORTH NW 614,5/2/23,"$242,900.00 ",242900,161.1811546,1507,1970,3060PHARRCOURTNORTHNW614-2023-05-02-242900,"3060 PHARR COURT NORTH NW 614 Fulton County, GA","3060%20PHARR%20COURT%20NORTH%20NW%20614%20Fulton%20County,%20GA","https://www.google.com/maps/search/3060%20PHARR%20COURT%20NORTH%20NW%20614%20Fulton%20County,%20GA",33.8388961,-84.3846922
917,500 MORNING MIST CT,5/2/23,"$619,000.00 ",619000,210.4726284,2941,1993,500MORNINGMISTCT-2023-05-02-619000,"500 MORNING MIST CT Fulton County, GA","500%20MORNING%20MIST%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/500%20MORNING%20MIST%20CT%20Fulton%20County,%20GA",34.0448235,-84.2469566
918,435 FOREST VALLEY RD,5/2/23,"$975,000.00 ",975000,486.2842893,2005,1959,435FORESTVALLEYRD-2023-05-02-975000,"435 FOREST VALLEY RD Fulton County, GA","435%20FOREST%20VALLEY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/435%20FOREST%20VALLEY%20RD%20Fulton%20County,%20GA",33.8897387,-84.3731593
919,228 BEDFORD ALY,5/1/23,"$532,000.00 ",532000,267.3366834,1990,2018,228BEDFORDALY-2023-05-01-532000,"228 BEDFORD ALY Fulton County, GA","228%20BEDFORD%20ALY%20Fulton%20County,%20GA","https://www.google.com/maps/search/228%20BEDFORD%20ALY%20Fulton%20County,%20GA",34.0529338,-84.1282754
920,4450 CRESTWICKE POINTE,5/1/23,"$995,000.00 ",995000,273.4267656,3639,1994,4450CRESTWICKEPOINTE-2023-05-01-995000,"4450 CRESTWICKE POINTE Fulton County, GA","4450%20CRESTWICKE%20POINTE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4450%20CRESTWICKE%20POINTE%20Fulton%20County,%20GA",33.881582,-84.3557907
921,5035 NORTH BRIDGES DR,5/1/23,"$410,000.00 ",410000,277.7777778,1476,1986,5035NORTHBRIDGESDR-2023-05-01-410000,"5035 NORTH BRIDGES DR Fulton County, GA","5035%20NORTH%20BRIDGES%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/5035%20NORTH%20BRIDGES%20DR%20Fulton%20County,%20GA",34.0533166,-84.2142243
922,222 TWELFTH ST NE UNIT 1905,5/1/23,"$602,500.00 ",602500,453.3483822,1329,2008,222TWELFTHSTNEUNIT1905-2023-05-01-602500,"222 TWELFTH ST NE UNIT 1905 Fulton County, GA","222%20TWELFTH%20ST%20NE%20UNIT%201905%20Fulton%20County,%20GA","https://www.google.com/maps/search/222%20TWELFTH%20ST%20NE%20UNIT%201905%20Fulton%20County,%20GA",33.7846303,-84.3798237
923,200 RIVER VISTA DR UNIT 730,5/1/23,"$479,900.00 ",479900,313.6601307,1530,2010,200RIVERVISTADRUNIT730-2023-05-01-479900,"200 RIVER VISTA DR UNIT 730 Fulton County, GA","200%20RIVER%20VISTA%20DR%20UNIT%20730%20Fulton%20County,%20GA","https://www.google.com/maps/search/200%20RIVER%20VISTA%20DR%20UNIT%20730%20Fulton%20County,%20GA",33.9011253,-84.4399001
924,814 PALATINE AVE SE,5/1/23,"$660,000.00 ",660000,386.4168618,1708,1935,814PALATINEAVESE-2023-05-01-660000,"814 PALATINE AVE SE Fulton County, GA","814%20PALATINE%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/814%20PALATINE%20AVE%20SE%20Fulton%20County,%20GA",33.7322007,-84.3561505
925,271 LITTLE ST SE,5/1/23,"$925,000.00 ",925000,400.0865052,2312,2017,271LITTLESTSE-2023-05-01-925000,"271 LITTLE ST SE Fulton County, GA","271%20LITTLE%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/271%20LITTLE%20ST%20SE%20Fulton%20County,%20GA",33.7329436,-84.378879
926,4371 N BUCKHEAD DR NE,5/1/23,"$1,200,000.00 ",1200000,345.5226029,3473,1998,4371NBUCKHEADDRNE-2023-05-01-1200000,"4371 N BUCKHEAD DR NE Fulton County, GA","4371%20N%20BUCKHEAD%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4371%20N%20BUCKHEAD%20DR%20NE%20Fulton%20County,%20GA",33.8778209,-84.3662189
927,1031 STATE ST NW # 102,5/1/23,"$270,000.00 ",270000,295.404814,914,1911,1031STATESTNW#102-2023-05-01-270000,"1031 STATE ST NW # 102 Fulton County, GA","1031%20STATE%20ST%20NW%20#%20102%20Fulton%20County,%20GA","https://www.google.com/maps/search/1031%20STATE%20ST%20NW%20#%20102%20Fulton%20County,%20GA",33.7829157,-84.3985681
928,230 LANTERN RIDGE CT,5/1/23,"$525,000.00 ",525000,360.5769231,1456,1981,230LANTERNRIDGECT-2023-05-01-525000,"230 LANTERN RIDGE CT Fulton County, GA","230%20LANTERN%20RIDGE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/230%20LANTERN%20RIDGE%20CT%20Fulton%20County,%20GA",34.0942675,-84.3041716
929,545 OAKMONT HILL,5/1/23,"$685,000.00 ",685000,222.1141375,3084,1985,545OAKMONTHILL-2023-05-01-685000,"545 OAKMONT HILL Fulton County, GA","545%20OAKMONT%20HILL%20Fulton%20County,%20GA","https://www.google.com/maps/search/545%20OAKMONT%20HILL%20Fulton%20County,%20GA",34.0515323,-84.1871532
930,936 GLENWOOD PARK DR,5/1/23,"$960,000.00 ",960000,426.6666667,2250,2015,936GLENWOODPARKDR-2023-05-01-960000,"936 GLENWOOD PARK DR Fulton County, GA","936%20GLENWOOD%20PARK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/936%20GLENWOOD%20PARK%20DR%20Fulton%20County,%20GA",33.7427622,-84.3568406
931,115 CENTENNIAL TRC,5/1/23,"$813,000.00 ",813000,217.8456592,3732,2006,115CENTENNIALTRC-2023-05-01-813000,"115 CENTENNIAL TRC Fulton County, GA","115%20CENTENNIAL%20TRC%20Fulton%20County,%20GA","https://www.google.com/maps/search/115%20CENTENNIAL%20TRC%20Fulton%20County,%20GA",34.0104133,-84.2979064
932,1080 PEACHTREE ST NE UNIT 405,5/1/23,"$1,025,000.00 ",1025000,608.3086053,1685,2008,1080PEACHTREESTNEUNIT405-2023-05-01-1025000,"1080 PEACHTREE ST NE UNIT 405 Fulton County, GA","1080%20PEACHTREE%20ST%20NE%20UNIT%20405%20Fulton%20County,%20GA","https://www.google.com/maps/search/1080%20PEACHTREE%20ST%20NE%20UNIT%20405%20Fulton%20County,%20GA",33.783839,-84.3838658
933,555 BRIDGEWATER DR NW,5/1/23,"$1,200,000.00 ",1200000,316.6226913,3790,1968,555BRIDGEWATERDRNW-2023-05-01-1200000,"555 BRIDGEWATER DR NW Fulton County, GA","555%20BRIDGEWATER%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/555%20BRIDGEWATER%20DR%20NW%20Fulton%20County,%20GA",33.9289258,-84.4046658
934,1547 PLANTERS RIDGE LN,4/28/23,"$350,000.00 ",350000,260.0297177,1346,1985,1547PLANTERSRIDGELN-2023-04-28-350000,"1547 PLANTERS RIDGE LN Fulton County, GA","1547%20PLANTERS%20RIDGE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1547%20PLANTERS%20RIDGE%20LN%20Fulton%20County,%20GA",34.0835019,-84.2804861
935,411 NINTH ST NE,4/28/23,"$2,300,000.00 ",2300000,857.5689784,2682,2022,411NINTHSTNE-2023-04-28-2300000,"411 NINTH ST NE Fulton County, GA","411%20NINTH%20ST%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/411%20NINTH%20ST%20NE%20Fulton%20County,%20GA",33.7803114,-84.373761
936,12905 NEW PROVIDENCE RD,4/28/23,"$925,000.00 ",925000,257.8756621,3587,2022,12905NEWPROVIDENCERD-2023-04-28-925000,"12905 NEW PROVIDENCE RD Fulton County, GA","12905%20NEW%20PROVIDENCE%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/12905%20NEW%20PROVIDENCE%20RD%20Fulton%20County,%20GA",34.0964992,-84.361085
937,4708 EAST CONWAY DR NW,4/28/23,"$2,800,000.00 ",2800000,508.9983639,5501,2022,4708EASTCONWAYDRNW-2023-04-28-2800000,"4708 EAST CONWAY DR NW Fulton County, GA","4708%20EAST%20CONWAY%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4708%20EAST%20CONWAY%20DR%20NW%20Fulton%20County,%20GA",33.8836304,-84.4002837
938,100 SAVANNAH ESTATES DR,4/28/23,"$650,000.00 ",650000,190.448286,3413,1987,100SAVANNAHESTATESDR-2023-04-28-650000,"100 SAVANNAH ESTATES DR Fulton County, GA","100%20SAVANNAH%20ESTATES%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/100%20SAVANNAH%20ESTATES%20DR%20Fulton%20County,%20GA",33.961123,-84.2799309
939,5026 LA FAYE LN,4/28/23,"$668,000.00 ",668000,223.8605898,2984,2006,5026LAFAYELN-2023-04-28-668000,"5026 LA FAYE LN Fulton County, GA","5026%20LA%20FAYE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/5026%20LA%20FAYE%20LN%20Fulton%20County,%20GA",34.0431078,-84.218205
940,149 MAISON PL NW,4/28/23,"$300,000.00 ",300000,171.4285714,1750,1968,149MAISONPLNW-2023-04-28-300000,"149 MAISON PL NW Fulton County, GA","149%20MAISON%20PL%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/149%20MAISON%20PL%20NW%20Fulton%20County,%20GA",33.8162877,-84.4251374
941,1117 CORDIA AVE,4/28/23,"$950,000.00 ",950000,251.0570825,3784,2015,1117CORDIAAVE-2023-04-28-950000,"1117 CORDIA AVE Fulton County, GA","1117%20CORDIA%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1117%20CORDIA%20AVE%20Fulton%20County,%20GA",33.8134037,-84.4223135
942,395 SPINDLE CT,4/28/23,"$800,000.00 ",800000,258.7322122,3092,1982,395SPINDLECT-2023-04-28-800000,"395 SPINDLE CT Fulton County, GA","395%20SPINDLE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/395%20SPINDLE%20CT%20Fulton%20County,%20GA",33.9743489,-84.3443052
943,925 RIVERSIDE TRC NW,4/28/23,"$1,350,000.00 ",1350000,379.3200337,3559,1970,925RIVERSIDETRCNW-2023-04-28-1350000,"925 RIVERSIDE TRC NW Fulton County, GA","925%20RIVERSIDE%20TRC%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/925%20RIVERSIDE%20TRC%20NW%20Fulton%20County,%20GA",33.9245147,-84.4195849
944,217 CUMMING ST,4/28/23,"$550,000.00 ",550000,564.6817248,974,1960,217CUMMINGST-2023-04-28-550000,"217 CUMMING ST Fulton County, GA","217%20CUMMING%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/217%20CUMMING%20ST%20Fulton%20County,%20GA",34.0794405,-84.2873131
945,4595 WINDSOR PARK PL,4/28/23,"$720,000.00 ",720000,267.8571429,2688,1994,4595WINDSORPARKPL-2023-04-28-720000,"4595 WINDSOR PARK PL Fulton County, GA","4595%20WINDSOR%20PARK%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/4595%20WINDSOR%20PARK%20PL%20Fulton%20County,%20GA",33.8809733,-84.3770432
946,335 HUNTING VIEW CT,4/28/23,"$801,000.00 ",801000,247.6808905,3234,1999,335HUNTINGVIEWCT-2023-04-28-801000,"335 HUNTING VIEW CT Fulton County, GA","335%20HUNTING%20VIEW%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/335%20HUNTING%20VIEW%20CT%20Fulton%20County,%20GA",33.9378104,-84.3957815
947,770 OVERHILL CT NW,4/28/23,"$1,180,000.00 ",1180000,302.3315398,3903,1977,770OVERHILLCTNW-2023-04-28-1180000,"770 OVERHILL CT NW Fulton County, GA","770%20OVERHILL%20CT%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/770%20OVERHILL%20CT%20NW%20Fulton%20County,%20GA",33.9207685,-84.4140061
948,840 KENLEY WALK,4/28/23,"$550,000.00 ",550000,273.7680438,2009,1985,840KENLEYWALK-2023-04-28-550000,"840 KENLEY WALK Fulton County, GA","840%20KENLEY%20WALK%20Fulton%20County,%20GA","https://www.google.com/maps/search/840%20KENLEY%20WALK%20Fulton%20County,%20GA",34.0529447,-84.3473651
949,9575 RIVER LAKE DR,4/28/23,"$612,000.00 ",612000,251.2315271,2436,1980,9575RIVERLAKEDR-2023-04-28-612000,"9575 RIVER LAKE DR Fulton County, GA","9575%20RIVER%20LAKE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/9575%20RIVER%20LAKE%20DR%20Fulton%20County,%20GA",34.0137611,-84.3432978
950,276 MORRIS BROWN AVE NW,4/28/23,"$283,000.00 ",283000,301.0638298,940,1938,276MORRISBROWNAVENW-2023-04-28-283000,"276 MORRIS BROWN AVE NW Fulton County, GA","276%20MORRIS%20BROWN%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/276%20MORRIS%20BROWN%20AVE%20NW%20Fulton%20County,%20GA",33.7628981,-84.4538675
951,4040 NORTH IVY RD NE,4/28/23,"$1,746,500.00 ",1746500,642.5680648,2718,1932,4040NORTHIVYRDNE-2023-04-28-1746500,"4040 NORTH IVY RD NE Fulton County, GA","4040%20NORTH%20IVY%20RD%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4040%20NORTH%20IVY%20RD%20NE%20Fulton%20County,%20GA",33.8652001,-84.3658082
952,77 PEACHTREE PL NE,4/28/23,"$500,000.00 ",500000,400.6410256,1248,2001,77PEACHTREEPLNE-2023-04-28-500000,"77 PEACHTREE PL NE Fulton County, GA","77%20PEACHTREE%20PL%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/77%20PEACHTREE%20PL%20NE%20Fulton%20County,%20GA",33.780405,-84.3851283
953,6851 ROSWELL RD NE H 31,4/28/23,"$295,000.00 ",295000,244.6102819,1206,1964,6851ROSWELLRDNEH31-2023-04-28-295000,"6851 ROSWELL RD NE H 31 Fulton County, GA","6851%20ROSWELL%20RD%20NE%20H%2031%20Fulton%20County,%20GA","https://www.google.com/maps/search/6851%20ROSWELL%20RD%20NE%20H%2031%20Fulton%20County,%20GA",33.9418431,-84.3717681
